"...1","Year.x","Month.x","State","Data Status","Thousand Dollars","Megawatthours","Count","Cents/kWh","DATE","oil_emp(thousands)","U.S. Field Production of Crude Oil Thousand Barrels per Day","Labor Force Participation","Employment-Population Rate","Unemployment Rate"
227,2023,8,"MI","Preliminary",1274148.8,9090055.3,5075228,14.02,2023-08-01,117.4,13041,62.3,59.8,4
228,2023,8,"MN","Preliminary",811246.05,6215912.3,2890411,13.05,2023-08-01,117.4,13041,68.4,66.4,2.9
229,2023,8,"MO","Preliminary",975631.43,7721538.3,3271832,12.64,2023-08-01,117.4,13041,63.3,61.2,3.2
230,2023,8,"MS","Preliminary",593832.52,5327733.4,1618672,11.15,2023-08-01,117.4,13041,53.9,52.2,3.2
231,2023,8,"MT","Preliminary",155789.1,1370144.3,680999,11.37,2023-08-01,117.4,13041,63.1,61.2,3
232,2023,8,"NC","Preliminary",1510149.8,13858907,5736457,10.9,2023-08-01,117.4,13041,61.1,59,3.5
233,2023,8,"ND","Preliminary",196855.51,2388022.6,481856,8.24,2023-08-01,117.4,13041,69.1,67.8,1.8
234,2023,8,"NE","Preliminary",333966.68,3401882.1,1131821,9.82,2023-08-01,117.4,13041,69.1,67.5,2.4
235,2023,8,"NH","Preliminary",209533.49,976675.11,763597,21.45,2023-08-01,117.4,13041,65.1,63.6,2.3
236,2023,8,"NJ","Preliminary",1196380.4,7357468.4,4264609,16.26,2023-08-01,117.4,13041,65,61.9,4.7
237,2023,8,"NM","Preliminary",290659.68,2866323.7,1068059,10.14,2023-08-01,117.4,13041,57.3,55.1,3.8
238,2023,8,"NV","Preliminary",599801.54,4205967.4,1465729,14.26,2023-08-01,117.4,13041,62.8,59.6,5.1
239,2023,8,"NY","Preliminary",2631830,13553716,8591863,19.42,2023-08-01,117.4,13041,61.3,58.7,4.3
240,2023,8,"OH","Preliminary",1566964.9,13747194,5724754,11.4,2023-08-01,117.4,13041,61.9,59.7,3.5
241,2023,8,"OK","Preliminary",779567.7,7259454.5,2194909,10.74,2023-08-01,117.4,13041,63.2,61.1,3.3
242,2023,8,"OR","Preliminary",490263.48,4787251.6,2126242,10.24,2023-08-01,117.4,13041,62.4,60,3.8
243,2023,8,"PA","Preliminary",1618211.3,12988717,6259442,12.46,2023-08-01,117.4,13041,62.2,60.2,3.3
244,2023,8,"RI","Preliminary",160437.75,708841.39,505553,22.63,2023-08-01,117.4,13041,63.6,61.7,2.9
245,2023,8,"SC","Preliminary",957661.31,8649943.7,2953573,11.07,2023-08-01,117.4,13041,57.5,55.8,2.9
246,2023,8,"SD","Preliminary",133940.75,1226447,512274,10.92,2023-08-01,117.4,13041,68.3,66.9,2
247,2023,8,"TN","Preliminary",1085274.9,9989888.7,3566180,10.86,2023-08-01,117.4,13041,59.8,57.8,3.3
248,2023,8,"TX","Preliminary",6122921,54445682,14129385,11.25,2023-08-01,117.4,13041,64.6,62,3.9
249,2023,8,"UT","Preliminary",318747.22,3299031.9,1353918,9.66,2023-08-01,117.4,13041,69.7,67.8,2.7
250,2023,8,"VA","Preliminary",1371274.7,12782806,4120365,10.73,2023-08-01,117.4,13041,66.3,64.5,2.7
251,2023,8,"VT","Preliminary",79372.82,465405.96,383101,17.05,2023-08-01,117.4,13041,64.8,63.5,2.1
252,2023,8,"WA","Preliminary",694941.08,7239228.7,3757823,9.6,2023-08-01,117.4,13041,64.4,61.7,4.1
253,2023,8,"WI","Preliminary",870794.87,6555723.6,3190282,13.28,2023-08-01,117.4,13041,66,63.8,3.3
254,2023,8,"WV","Preliminary",292063.41,2877375.5,1026219,10.15,2023-08-01,117.4,13041,55.1,52.8,4.2
255,2023,8,"WY","Preliminary",121161.52,1379063.2,356357,8.79,2023-08-01,117.4,13041,63.9,62.1,2.8
256,2023,7,"AK","Preliminary",98018.72,470751.86,356588,20.82,2023-07-01,117.1,12925,65.3,62.5,4.3
257,2023,7,"AL","Preliminary",1029869.3,8609337.9,2762157,11.96,2023-07-01,117.1,12925,57.2,55.9,2.4
258,2023,7,"AR","Preliminary",499407.66,4852038.1,1714537,10.29,2023-07-01,117.1,12925,57.6,55.8,3.2
259,2023,7,"AZ","Preliminary",1384729.5,10673301,3379989,12.97,2023-07-01,117.1,12925,62.2,59.8,3.9
260,2023,7,"CA","Preliminary",6107726.9,22940588,15688612,26.62,2023-07-01,117.1,12925,62.1,59.2,4.7
261,2023,7,"CO","Preliminary",661576.87,5441503.8,2865045,12.16,2023-07-01,117.1,12925,68.5,66.3,3.2
262,2023,7,"CT","Preliminary",665126.43,2988012.2,1700033,22.26,2023-07-01,117.1,12925,64.3,62,3.6
263,2023,7,"DC","Preliminary",165772.5,993210.65,339862,16.69,2023-07-01,117.1,12925,71.8,68.4,4.7
264,2023,7,"DE","Preliminary",141995.77,1129702,524162,12.57,2023-07-01,117.1,12925,61,58.6,3.9
265,2023,7,"FL","Preliminary",3472034.7,26032871,11513626,13.34,2023-07-01,117.1,12925,59.7,58,2.9
266,2023,7,"GA","Preliminary",1816112.7,14789778,5368390,12.28,2023-07-01,117.1,12925,61.7,59.7,3.2
267,2023,7,"HI","Preliminary",275234.4,778956.01,507772,35.33,2023-07-01,117.1,12925,60.2,58.5,2.8
268,2023,7,"IA","Preliminary",549453.66,4862310.7,1710160,11.3,2023-07-01,117.1,12925,67.8,65.8,3
269,2023,7,"ID","Preliminary",273068.87,2845354.5,993661,9.6,2023-07-01,117.1,12925,62.9,60.9,3.1
270,2023,7,"IL","Preliminary",1545292.2,13051581,6027804,11.84,2023-07-01,117.1,12925,64.3,61.4,4.4
271,2023,7,"IN","Preliminary",1031622.5,9269834.7,3353687,11.13,2023-07-01,117.1,12925,63.3,61.2,3.4
272,2023,7,"KS","Preliminary",490940.86,4275203.6,1604898,11.48,2023-07-01,117.1,12925,66.6,64.9,2.6
273,2023,7,"KY","Preliminary",684692.59,6743570.8,2344990,10.15,2023-07-01,117.1,12925,57.1,54.7,4.2
274,2023,7,"LA","Preliminary",845888.23,9636360.6,2486143,8.78,2023-07-01,117.1,12925,58.5,56.5,3.4
275,2023,7,"MA","Preliminary",1091092,4943025.1,3337078,22.07,2023-07-01,117.1,12925,65,62.9,3.2
276,2023,7,"MD","Preliminary",819501.46,5867177.6,2698194,13.97,2023-07-01,117.1,12925,65.2,63.9,1.9
277,2023,7,"ME","Preliminary",196661.22,925519.22,831855,21.25,2023-07-01,117.1,12925,59.3,57.6,2.8
278,2023,7,"MI","Preliminary",1349972.3,9462398.5,5076093,14.27,2023-07-01,117.1,12925,62.2,59.8,3.8
279,2023,7,"MN","Preliminary",763107.65,5950862.2,2886532,12.82,2023-07-01,117.1,12925,68.6,66.5,3
280,2023,7,"MO","Preliminary",998052.61,7811355.2,3269933,12.78,2023-07-01,117.1,12925,63.3,61.3,3.1
281,2023,7,"MS","Preliminary",556618.93,5042578.1,1613534,11.04,2023-07-01,117.1,12925,53.9,52.2,3.1
282,2023,7,"MT","Preliminary",142144.01,1261477.7,679694,11.27,2023-07-01,117.1,12925,63.1,61.3,2.8
283,2023,7,"NC","Preliminary",1532080.8,14114839,5723594,10.85,2023-07-01,117.1,12925,61.1,59,3.4
284,2023,7,"ND","Preliminary",188102.98,2344784,481320,8.02,2023-07-01,117.1,12925,69.2,67.9,1.8
285,2023,7,"NE","Preliminary",311968.58,3168260,1129901,9.85,2023-07-01,117.1,12925,69.2,67.6,2.3
286,2023,7,"NH","Preliminary",244427.88,1046181.9,749163,23.36,2023-07-01,117.1,12925,65,63.6,2.1
287,2023,7,"NJ","Preliminary",1336753.4,8066291.8,4257561,16.57,2023-07-01,117.1,12925,65,62.1,4.5
288,2023,7,"NM","Preliminary",307780.57,2893471,1066559,10.64,2023-07-01,117.1,12925,57.4,55.2,3.7
289,2023,7,"NV","Preliminary",659599.9,4646698.4,1467533,14.2,2023-07-01,117.1,12925,62.8,59.6,5
290,2023,7,"NY","Preliminary",2716596.5,13951491,8567145,19.47,2023-07-01,117.1,12925,61.3,58.8,4.1
291,2023,7,"OH","Preliminary",1646563,14336419,5721265,11.49,2023-07-01,117.1,12925,61.9,59.8,3.4
292,2023,7,"OK","Preliminary",732953.36,7213522.9,2190880,10.16,2023-07-01,117.1,12925,63.1,61,3.2
293,2023,7,"OR","Preliminary",483046.39,4702407.1,2124106,10.27,2023-07-01,117.1,12925,62.3,60,3.6
294,2023,7,"PA","Preliminary",1671208,13221290,6265093,12.64,2023-07-01,117.1,12925,62.1,60.1,3.2
295,2023,7,"RI","Preliminary",167721.2,797011.33,518591,21.04,2023-07-01,117.1,12925,63.5,61.8,2.7
296,2023,7,"SC","Preliminary",944725.76,8516186,2939163,11.09,2023-07-01,117.1,12925,57.4,55.8,2.8
297,2023,7,"SD","Preliminary",123776.52,1138596.2,510978,10.87,2023-07-01,117.1,12925,68.4,67,2
298,2023,7,"TN","Preliminary",1044184.6,9460283,3553487,11.04,2023-07-01,117.1,12925,59.9,58,3.2
299,2023,7,"TX","Preliminary",5155511.3,51056746,14068013,10.1,2023-07-01,117.1,12925,64.6,62.1,3.9
300,2023,7,"UT","Preliminary",339829.43,3572375.3,1350568,9.51,2023-07-01,117.1,12925,69.7,67.8,2.7
301,2023,7,"VA","Preliminary",1361963.8,12523643,4088134,10.88,2023-07-01,117.1,12925,66.3,64.6,2.6
302,2023,7,"VT","Preliminary",85695.02,493449.92,382507,17.37,2023-07-01,117.1,12925,64.7,63.5,1.9
303,2023,7,"WA","Preliminary",652263.12,6875465.3,3758647,9.49,2023-07-01,117.1,12925,64.4,61.9,3.9
304,2023,7,"WI","Preliminary",848438.54,6452955.5,3199669,13.15,2023-07-01,117.1,12925,66,63.9,3.2
305,2023,7,"WV","Preliminary",293870.36,2832381.9,1025952,10.38,2023-07-01,117.1,12925,55,52.8,4
306,2023,7,"WY","Preliminary",112804.02,1358402.3,355980,8.3,2023-07-01,117.1,12925,64,62.2,2.8
307,2023,6,"AK","Preliminary",97992.83,447406.39,356548,21.9,2023-06-01,116.9,12894,65.2,62.5,4.1
308,2023,6,"AL","Preliminary",896650.22,7614185,2761030,11.78,2023-06-01,116.9,12894,57.1,55.8,2.3
309,2023,6,"AR","Preliminary",415353.61,4232236.3,1710269,9.81,2023-06-01,116.9,12894,57.6,55.8,3
310,2023,6,"AZ","Preliminary",964123.83,7727292.4,3373126,12.48,2023-06-01,116.9,12894,62.1,59.8,3.8
311,2023,6,"CA","Preliminary",4889201.7,19223824,16138955,25.43,2023-06-01,116.9,12894,62.1,59.3,4.6
312,2023,6,"CO","Preliminary",550940.99,4476218,2855204,12.31,2023-06-01,116.9,12894,68.5,66.4,3.1
313,2023,6,"CT","Preliminary",508529.53,2096831.2,1700454,24.25,2023-06-01,116.9,12894,64.2,62,3.4
314,2023,6,"DC","Preliminary",137952.74,828624.65,339766,16.65,2023-06-01,116.9,12894,71.6,68.2,4.8
315,2023,6,"DE","Preliminary",123024.53,997102.23,523570,12.34,2023-06-01,116.9,12894,61,58.6,3.9
316,2023,6,"FL","Preliminary",3075500.3,22784216,11500593,13.5,2023-06-01,116.9,12894,59.7,58.1,2.8
317,2023,6,"GA","Preliminary",1439670,12285707,5361053,11.72,2023-06-01,116.9,12894,61.7,59.7,3.2
318,2023,6,"HI","Preliminary",269718.04,723111.24,507629,37.3,2023-06-01,116.9,12894,60.3,58.6,2.8
319,2023,6,"IA","Preliminary",521609.66,4611058,1707189,11.31,2023-06-01,116.9,12894,67.9,65.9,2.9
320,2023,6,"ID","Preliminary",214478.34,2205148.9,991472,9.73,2023-06-01,116.9,12894,62.9,61,3
321,2023,6,"IL","Preliminary",1326361.1,11251309,6009594,11.79,2023-06-01,116.9,12894,64.2,61.4,4.3
322,2023,6,"IN","Preliminary",872059.21,7994982.7,3350190,10.91,2023-06-01,116.9,12894,63.3,61.2,3.3
323,2023,6,"KS","Preliminary",421675.69,3760914.5,1598644,11.21,2023-06-01,116.9,12894,66.7,65,2.6
324,2023,6,"KY","Preliminary",579060.44,5857322.3,2342020,9.89,2023-06-01,116.9,12894,57.2,54.8,4.1
325,2023,6,"LA","Preliminary",727563.47,8534228.6,2484445,8.53,2023-06-01,116.9,12894,58.5,56.6,3.3
326,2023,6,"MA","Preliminary",833807.6,3970687,3331130,21,2023-06-01,116.9,12894,65.1,62.9,3.3
327,2023,6,"MD","Preliminary",646858.4,4532149.8,2697099,14.27,2023-06-01,116.9,12894,65.1,63.9,1.9
328,2023,6,"ME","Preliminary",172507.46,826803.03,857841,20.86,2023-06-01,116.9,12894,59.2,57.6,2.6
329,2023,6,"MI","Preliminary",1174161.1,8419062.4,5071131,13.95,2023-06-01,116.9,12894,62.1,59.8,3.7
330,2023,6,"MN","Preliminary",758828.77,5809984.8,2882099,13.06,2023-06-01,116.9,12894,68.6,66.6,2.9
331,2023,6,"MO","Preliminary",833282.89,6800877.6,3264143,12.25,2023-06-01,116.9,12894,63.2,61.3,3
332,2023,6,"MS","Preliminary",482692.66,4330659.4,1612937,11.15,2023-06-01,116.9,12894,53.9,52.3,3.1
333,2023,6,"MT","Preliminary",122584.95,1156219,678442,10.6,2023-06-01,116.9,12894,63.1,61.4,2.7
334,2023,6,"NC","Preliminary",1196652.9,11559003,5713314,10.35,2023-06-01,116.9,12894,61.1,59.1,3.4
335,2023,6,"ND","Preliminary",186130.29,2280126.7,481004,8.16,2023-06-01,116.9,12894,69.2,68,1.8
336,2023,6,"NE","Preliminary",281902.58,2918420.4,1128430,9.66,2023-06-01,116.9,12894,69.2,67.7,2.2
337,2023,6,"NH","Preliminary",192939.23,843015.21,746572,22.89,2023-06-01,116.9,12894,65,63.7,2
338,2023,6,"NJ","Preliminary",974258.76,5989282.2,4240418,16.27,2023-06-01,116.9,12894,65.1,62.2,4.4
339,2023,6,"NM","Preliminary",231669.1,2397780.7,1064100,9.66,2023-06-01,116.9,12894,57.4,55.3,3.6
340,2023,6,"NV","Preliminary",478349.53,3426489.6,1462918,13.96,2023-06-01,116.9,12894,62.7,59.6,5
341,2023,6,"NY","Preliminary",2012664,11043035,8571896,18.23,2023-06-01,116.9,12894,61.2,58.8,4
342,2023,6,"OH","Preliminary",1383374.4,12227293,5718731,11.31,2023-06-01,116.9,12894,61.9,59.9,3.3
343,2023,6,"OK","Preliminary",608426.56,6150058.1,2189263,9.89,2023-06-01,116.9,12894,62.9,61,3.1
344,2023,6,"OR","Preliminary",416004.39,4163322.4,2122023,9.99,2023-06-01,116.9,12894,62.2,60.1,3.5
345,2023,6,"PA","Preliminary",1331918.2,10915330,6269090,12.2,2023-06-01,116.9,12894,62.1,60.1,3.2
346,2023,6,"RI","Preliminary",114801.92,620019.88,519085,18.52,2023-06-01,116.9,12894,63.5,61.9,2.6
347,2023,6,"SC","Preliminary",760100.34,7018358.5,2948160,10.83,2023-06-01,116.9,12894,57.4,55.8,2.8
348,2023,6,"SD","Preliminary",118967.62,1113367.2,509972,10.69,2023-06-01,116.9,12894,68.4,67,2
349,2023,6,"TN","Preliminary",890702.46,8207294.8,3539303,10.85,2023-06-01,116.9,12894,60,58.2,3.1
350,2023,6,"TX","Preliminary",4359719.2,43787848,14055026,9.96,2023-06-01,116.9,12894,64.6,62.1,3.9
351,2023,6,"UT","Preliminary",240803.99,2636185.5,1346498,9.13,2023-06-01,116.9,12894,69.6,67.8,2.6
352,2023,6,"VA","Preliminary",1163961.9,10465900,4085705,11.12,2023-06-01,116.9,12894,66.3,64.6,2.6
353,2023,6,"VT","Preliminary",73559.55,421758.74,383530,17.44,2023-06-01,116.9,12894,64.7,63.5,1.8
354,2023,6,"WA","Preliminary",614988.09,6571042.5,3742474,9.36,2023-06-01,116.9,12894,64.5,62,3.8
355,2023,6,"WI","Preliminary",759773.52,5882786.5,3195724,12.92,2023-06-01,116.9,12894,65.9,63.9,3
356,2023,6,"WV","Preliminary",246553.69,2457403.9,1024974,10.03,2023-06-01,116.9,12894,54.9,52.8,3.8
357,2023,6,"WY","Preliminary",106028.83,1278623.9,355436,8.29,2023-06-01,116.9,12894,64,62.3,2.8
358,2023,5,"AK","Preliminary",104588.59,469507.33,355868,22.28,2023-05-01,117.7,12694,65.1,62.5,4
359,2023,5,"AL","Preliminary",746810.32,6722444.8,2756144,11.11,2023-05-01,117.7,12694,57.1,55.8,2.3
360,2023,5,"AR","Preliminary",338056.26,3665636,1703425,9.22,2023-05-01,117.7,12694,57.5,55.8,2.9
361,2023,5,"AZ","Preliminary",864658.74,7001274.9,3373163,12.35,2023-05-01,117.7,12694,62,59.7,3.7
362,2023,5,"CA","Preliminary",4274981.2,18182386,16169033,23.51,2023-05-01,117.7,12694,62.1,59.3,4.5
363,2023,5,"CO","Preliminary",503367.16,4373728.9,2857308,11.51,2023-05-01,117.7,12694,68.5,66.4,3.1
364,2023,5,"CT","Preliminary",469671.65,1977007.5,1700528,23.76,2023-05-01,117.7,12694,64.2,62,3.3
365,2023,5,"DC","Preliminary",117469.54,709035.09,339973,16.57,2023-05-01,117.7,12694,71.6,68.1,4.8
366,2023,5,"DE","Preliminary",94682.98,715011.44,523228,13.24,2023-05-01,117.7,12694,60.9,58.6,3.8
367,2023,5,"FL","Preliminary",2748101.6,20632687,11484407,13.32,2023-05-01,117.7,12694,59.7,58,2.8
368,2023,5,"GA","Preliminary",1197224.9,11006776,5350837,10.88,2023-05-01,117.7,12694,61.7,59.7,3.2
369,2023,5,"HI","Preliminary",279751.78,724591.09,507776,38.61,2023-05-01,117.7,12694,60.3,58.6,2.8
370,2023,5,"IA","Preliminary",397636.82,4361204.3,1705935,9.12,2023-05-01,117.7,12694,68,66.1,2.8
371,2023,5,"ID","Preliminary",167329.13,1990476.2,990705,8.41,2023-05-01,117.7,12694,62.9,61,2.9
372,2023,5,"IL","Preliminary",1231081.5,9972942.4,6014719,12.34,2023-05-01,117.7,12694,64.1,61.4,4.2
373,2023,5,"IN","Preliminary",836484.32,7481337.4,3347223,11.18,2023-05-01,117.7,12694,63.3,61.3,3.2
374,2023,5,"KS","Preliminary",358038.25,3260793.9,1597495,10.98,2023-05-01,117.7,12694,66.8,65,2.6
375,2023,5,"KY","Preliminary",527825.13,5337403.4,2339327,9.89,2023-05-01,117.7,12694,57.2,54.9,4.1
376,2023,5,"LA","Preliminary",638969.46,7425587.4,2479586,8.61,2023-05-01,117.7,12694,58.6,56.6,3.4
377,2023,5,"MA","Preliminary",784151.72,3646081.1,3321160,21.51,2023-05-01,117.7,12694,65.1,63,3.3
378,2023,5,"MD","Preliminary",558158.15,4080647.5,2696090,13.68,2023-05-01,117.7,12694,65.1,63.9,1.9
379,2023,5,"ME","Preliminary",179457.77,843554.52,859892,21.27,2023-05-01,117.7,12694,59.1,57.6,2.5
380,2023,5,"MI","Preliminary",1040288.3,7725652.9,5073572,13.47,2023-05-01,117.7,12694,61.9,59.7,3.6
381,2023,5,"MN","Preliminary",631145.68,5165860.3,2878304,12.22,2023-05-01,117.7,12694,68.6,66.6,2.9
382,2023,5,"MO","Preliminary",603291.54,5798239.1,3262163,10.4,2023-05-01,117.7,12694,63.2,61.3,2.9
383,2023,5,"MS","Preliminary",407426.24,3679311.5,1612310,11.07,2023-05-01,117.7,12694,54,52.3,3.1
384,2023,5,"MT","Preliminary",115794.38,1136170.4,676088,10.19,2023-05-01,117.7,12694,63.1,61.5,2.6
385,2023,5,"NC","Preliminary",1051202.9,10290711,5701116,10.22,2023-05-01,117.7,12694,61.1,59.1,3.3
386,2023,5,"ND","Preliminary",170367.23,2222159.1,480641,7.67,2023-05-01,117.7,12694,69.3,68.1,1.8
387,2023,5,"NE","Preliminary",231710.62,2545593,1125824,9.1,2023-05-01,117.7,12694,69.2,67.8,2.1
388,2023,5,"NH","Preliminary",184442.72,787954.42,754488,23.41,2023-05-01,117.7,12694,65,63.8,1.8
389,2023,5,"NJ","Preliminary",779119.56,5189937.9,4239059,15.01,2023-05-01,117.7,12694,65.1,62.3,4.2
390,2023,5,"NM","Preliminary",203812.12,2259869.8,1063987,9.02,2023-05-01,117.7,12694,57.4,55.3,3.6
391,2023,5,"NV","Preliminary",403085,3179608.5,1460054,12.68,2023-05-01,117.7,12694,62.6,59.5,5
392,2023,5,"NY","Preliminary",1682994.6,10171210,8581640,16.55,2023-05-01,117.7,12694,61.1,58.7,3.9
393,2023,5,"OH","Preliminary",1239557.8,11348359,5717250,10.92,2023-05-01,117.7,12694,61.9,59.9,3.3
394,2023,5,"OK","Preliminary",463851.48,5427379.8,2186326,8.55,2023-05-01,117.7,12694,62.8,61,3
395,2023,5,"OR","Preliminary",415006.39,4157941.3,2120429,9.98,2023-05-01,117.7,12694,62.2,60.1,3.4
396,2023,5,"PA","Preliminary",1243487.4,10315764,6246309,12.05,2023-05-01,117.7,12694,62.1,60.1,3.3
397,2023,5,"RI","Preliminary",106538.49,546167.12,517508,19.51,2023-05-01,117.7,12694,63.5,61.9,2.6
398,2023,5,"SC","Preliminary",684655.11,6551455.7,2916443,10.45,2023-05-01,117.7,12694,57.4,55.8,2.9
399,2023,5,"SD","Preliminary",104754.91,987320.06,508625,10.61,2023-05-01,117.7,12694,68.4,67,1.9
400,2023,5,"TN","Preliminary",756308.99,7256076.5,3534521,10.42,2023-05-01,117.7,12694,60.1,58.2,3.1
401,2023,5,"TX","Preliminary",3503447.7,37682395,14004449,9.3,2023-05-01,117.7,12694,64.6,62.1,4
402,2023,5,"UT","Preliminary",223030.22,2595517.1,1346918,8.59,2023-05-01,117.7,12694,69.6,67.8,2.5
403,2023,5,"VA","Preliminary",1089329.6,9901155.5,4073538,11,2023-05-01,117.7,12694,66.3,64.6,2.6
404,2023,5,"VT","Preliminary",68668.25,399245.51,382083,17.2,2023-05-01,117.7,12694,64.6,63.5,1.7
405,2023,5,"WA","Preliminary",631024.12,6700680.5,3739734,9.42,2023-05-01,117.7,12694,64.5,62,3.8
406,2023,5,"WI","Preliminary",665533.68,5375733.3,3177717,12.38,2023-05-01,117.7,12694,65.9,64,2.9
407,2023,5,"WV","Preliminary",252257.18,2482110.9,1025347,10.16,2023-05-01,117.7,12694,54.8,52.8,3.6
408,2023,5,"WY","Preliminary",110506.91,1334826.5,354973,8.28,2023-05-01,117.7,12694,64.1,62.3,2.8
409,2023,4,"AK","Preliminary",104718.72,491619.97,354673,21.3,2023-04-01,116.9,12650,65,62.5,3.9
410,2023,4,"AL","Preliminary",664644.8,6188477.9,2748039,10.74,2023-04-01,116.9,12650,57,55.7,2.3
411,2023,4,"AR","Preliminary",315892.96,3426562.1,1692394,9.22,2023-04-01,116.9,12650,57.5,55.8,2.8
412,2023,4,"AZ","Preliminary",690760.26,5889671.2,3371437,11.73,2023-04-01,116.9,12650,61.9,59.7,3.6
413,2023,4,"CA","Preliminary",3758817.1,16154094,15384215,23.27,2023-04-01,116.9,12650,62,59.3,4.5
414,2023,4,"CO","Preliminary",475828.92,4296409.8,2856847,11.08,2023-04-01,116.9,12650,68.5,66.4,3
415,2023,4,"CT","Preliminary",497170.57,1892944.7,1699517,26.26,2023-04-01,116.9,12650,64.1,62,3.3
416,2023,4,"DC","Preliminary",120039.97,743309.72,339804,16.15,2023-04-01,116.9,12650,71.5,68,4.9
417,2023,4,"DE","Preliminary",97725.64,764818.77,523260,12.78,2023-04-01,116.9,12650,60.8,58.5,3.8
418,2023,4,"FL","Preliminary",2662109.8,19218320,11465442,13.85,2023-04-01,116.9,12650,59.6,58,2.7
419,2023,4,"GA","Preliminary",1068380.1,9999421.6,5339047,10.68,2023-04-01,116.9,12650,61.6,59.7,3.2
420,2023,4,"HI","Preliminary",284062.74,713359.89,507525,39.82,2023-04-01,116.9,12650,60.3,58.6,2.9
421,2023,4,"IA","Preliminary",344479.89,4132397.5,1703789,8.34,2023-04-01,116.9,12650,68,66.1,2.8
422,2023,4,"ID","Preliminary",157660.85,1862156.8,987039,8.47,2023-04-01,116.9,12650,62.8,61,2.9
423,2023,4,"IL","Preliminary",1165597.7,9445261.7,6017690,12.34,2023-04-01,116.9,12650,64,61.4,4.2
424,2023,4,"IN","Preliminary",801570.18,7052938.9,3344734,11.37,2023-04-01,116.9,12650,63.3,61.3,3.2
425,2023,4,"KS","Preliminary",314569.42,2900750.4,1594303,10.84,2023-04-01,116.9,12650,66.8,65,2.7
426,2023,4,"KY","Preliminary",504546.91,5142072.2,2337803,9.81,2023-04-01,116.9,12650,57.2,54.9,4
427,2023,4,"LA","Preliminary",567082.79,6974157.3,2473878,8.13,2023-04-01,116.9,12650,58.7,56.7,3.4
428,2023,4,"MA","Preliminary",858455.53,3630436.4,3274022,23.65,2023-04-01,116.9,12650,65.1,63,3.2
429,2023,4,"MD","Preliminary",553577.42,3992129.5,2695902,13.87,2023-04-01,116.9,12650,65,63.8,1.9
430,2023,4,"ME","Preliminary",188912.67,880052.51,796605,21.47,2023-04-01,116.9,12650,59,57.6,2.4
431,2023,4,"MI","Preliminary",972235.26,7411821.3,5067886,13.12,2023-04-01,116.9,12650,61.7,59.5,3.6
432,2023,4,"MN","Preliminary",611942.51,5031716.6,2875090,12.16,2023-04-01,116.9,12650,68.6,66.6,2.8
433,2023,4,"MO","Preliminary",539612.4,5349834.9,3254018,10.09,2023-04-01,116.9,12650,63.1,61.2,2.9
434,2023,4,"MS","Preliminary",378548.31,3441563.1,1604707,11,2023-04-01,116.9,12650,54,52.4,3.1
435,2023,4,"MT","Preliminary",137144.67,1255883.6,673849,10.92,2023-04-01,116.9,12650,63.1,61.5,2.6
436,2023,4,"NC","Preliminary",990290.21,9556950.3,5688260,10.36,2023-04-01,116.9,12650,61.1,59.1,3.3
437,2023,4,"ND","Preliminary",172837.5,2277697.1,480081,7.59,2023-04-01,116.9,12650,69.4,68.1,1.9
438,2023,4,"NE","Preliminary",219049.04,2393545,1122911,9.15,2023-04-01,116.9,12650,69.2,67.8,2
439,2023,4,"NH","Preliminary",187333.1,781113.19,757556,23.98,2023-04-01,116.9,12650,65,63.8,1.8
440,2023,4,"NJ","Preliminary",698361.12,4733680.2,4237500,14.75,2023-04-01,116.9,12650,65.1,62.4,4.1
441,2023,4,"NM","Preliminary",191520.72,2144420.5,1063123,8.93,2023-04-01,116.9,12650,57.3,55.3,3.6
442,2023,4,"NV","Preliminary",345852.57,2701699.9,1456357,12.8,2023-04-01,116.9,12650,62.6,59.5,5
443,2023,4,"NY","Preliminary",1668859.1,10321575,8541023,16.17,2023-04-01,116.9,12650,61,58.6,3.9
444,2023,4,"OH","Preliminary",1153832,10774448,5715020,10.71,2023-04-01,116.9,12650,61.9,59.8,3.4
445,2023,4,"OK","Preliminary",415219.3,4789907.5,2182779,8.67,2023-04-01,116.9,12650,62.7,60.9,2.9
446,2023,4,"OR","Preliminary",439146.29,4273012.7,2117865,10.28,2023-04-01,116.9,12650,62.3,60.1,3.4
447,2023,4,"PA","Preliminary",1294901.7,10546097,6245825,12.28,2023-04-01,116.9,12650,62.1,60,3.4
448,2023,4,"RI","Preliminary",87739.28,496236.38,509931,17.68,2023-04-01,116.9,12650,63.5,61.8,2.7
449,2023,4,"SC","Preliminary",617621.46,5953435.1,2915784,10.37,2023-04-01,116.9,12650,57.4,55.7,2.9
450,2023,4,"SD","Preliminary",107957.55,1070367.9,506654,10.09,2023-04-01,116.9,12650,68.3,67,1.9
451,2023,4,"TN","Preliminary",747011.25,7332848.3,3526746,10.19,2023-04-01,116.9,12650,60.1,58.2,3.1
